station_id,station_name,timestamp,latitude,longitude,PM2.5
PU_01,Hadapsar,2025-01-04 21:00:00,18.506224,73.940109,60.14
PU_01,Hadapsar,2025-01-05 00:00:00,18.508183,73.944515,71.12
PU_01,Hadapsar,2025-01-05 03:00:00,18.503154,73.943238,65.95
PU_01,Hadapsar,2025-01-05 06:00:00,18.504993,73.944016,55.99
PU_01,Hadapsar,2025-01-05 09:00:00,18.513059,73.945024,54.37
PU_01,Hadapsar,2025-01-05 12:00:00,18.507177,73.938744,52.95
PU_01,Hadapsar,2025-01-05 15:00:00,18.507581,73.95189,62.04
PU_01,Hadapsar,2025-01-05 18:00:00,18.508305,73.944396,60.43
PU_01,Hadapsar,2025-01-05 21:00:00,18.510828,73.946756,47.94
PU_01,Hadapsar,2025-01-06 00:00:00,18.504672,73.948708,75.29
PU_01,Hadapsar,2025-01-06 03:00:00,18.509161,73.951071,53.91
PU_01,Hadapsar,2025-01-06 06:00:00,18.505701,73.944799,49.11
PU_01,Hadapsar,2025-01-06 09:00:00,18.502748,73.944706,45.04
PU_01,Hadapsar,2025-01-06 12:00:00,18.508821,73.941742,39.59
PU_01,Hadapsar,2025-01-06 15:00:00,18.50505,73.943534,76.82
PU_01,Hadapsar,2025-01-06 18:00:00,18.503707,73.945182,69.64
PU_01,Hadapsar,2025-01-06 21:00:00,18.502578,73.945054,71.51
PU_02,Shivajinagar,2025-01-01 00:00:00,18.533245,73.841389,75.03
PU_02,Shivajinagar,2025-01-01 03:00:00,18.532466,73.845991,61.28
PU_02,Shivajinagar,2025-01-01 06:00:00,18.531939,73.84306,65.45
PU_02,Shivajinagar,2025-01-01 09:00:00,18.531779,73.842957,55.8
PU_02,Shivajinagar,2025-01-01 12:00:00,18.532321,73.841526,70.02
PU_02,Shivajinagar,2025-01-01 15:00:00,18.527976,73.847461,72.15
PU_02,Shivajinagar,2025-01-01 18:00:00,18.528438,73.84799,76.52
PU_02,Shivajinagar,2025-01-01 21:00:00,18.533366,73.85079,66.87
PU_02,Shivajinagar,2025-01-02 00:00:00,18.528639,73.842431,66.8
PU_02,Shivajinagar,2025-01-02 03:00:00,18.530669,73.846123,61.84
PU_02,Shivajinagar,2025-01-02 06:00:00,18.533382,73.845139,62.35
PU_02,Shivajinagar,2025-01-02 09:00:00,18.530106,73.853261,63.6
PU_02,Shivajinagar,2025-01-02 12:00:00,18.528329,73.841887,56.39
PU_02,Shivajinagar,2025-01-02 15:00:00,18.53023,73.847242,67.14
PU_02,Shivajinagar,2025-01-02 18:00:00,18.530682,73.84256,67.06
PU_02,Shivajinagar,2025-01-02 21:00:00,18.52956,73.847669,46.76
PU_02,Shivajinagar,2025-01-03 00:00:00,18.527163,73.84562,65.61
PU_02,Shivajinagar,2025-01-03 03:00:00,18.528248,73.845561,67.1
PU_02,Shivajinagar,2025-01-03 06:00:00,18.527471,73.846173,55.94
PU_02,Shivajinagar,2025-01-03 09:00:00,18.534149,73.848261,52.0
PU_02,Shivajinagar,2025-01-03 12:00:00,18.528087,73.846645,35.13
PU_02,Shivajinagar,2025-01-03 15:00:00,18.532445,73.856658,62.67
PU_02,Shivajinagar,2025-01-03 18:00:00,18.534307,73.847962,63.17
PU_02,Shivajinagar,2025-01-03 21:00:00,18.529954,73.847377,61.1
PU_02,Shivajinagar,2025-01-04 00:00:00,18.53019,73.843644,53.63
PU_02,Shivajinagar,2025-01-04 03:00:00,18.537844,73.839498,61.07
PU_02,Shivajinagar,2025-01-04 06:00:00,18.526062,73.843684,58.45
PU_02,Shivajinagar,2025-01-04 09:00:00,18.531093,73.841867,54.08
PU_02,Shivajinagar,2025-01-04 12:00:00,18.532939,73.842909,38.39
PU_02,Shivajinagar,2025-01-04 15:00:00,18.531037,73.843145,56.99
PU_02,Shivajinagar,2025-01-04 18:00:00,18.532802,73.839025,73.76
PU_02,Shivajinagar,2025-01-04 21:00:00,18.528915,73.847657,54.1
PU_02,Shivajinagar,2025-01-05 00:00:00,18.530556,73.846615,53.91
PU_02,Shivajinagar,2025-01-05 03:00:00,18.527299,73.844096,68.34
PU_02,Shivajinagar,2025-01-05 06:00:00,18.52894,73.850396,48.74
PU_02,Shivajinagar,2025-01-05 09:00:00,18.527117,73.847854,48.47
PU_02,Shivajinagar,2025-01-05 12:00:00,18.533997,73.840542,63.41
PU_02,Shivajinagar,2025-01-05 15:00:00,18.534701,73.842977,51.31
PU_02,Shivajinagar,2025-01-05 18:00:00,18.533224,73.842319,59.38
PU_02,Shivajinagar,2025-01-05 21:00:00,18.521176,73.842027,52.36
PU_02,Shivajinagar,2025-01-06 00:00:00,18.527157,73.849997,62.64
PU_02,Shivajinagar,2025-01-06 03:00:00,18.52958,73.845492,52.39
PU_02,Shivajinagar,2025-01-06 06:00:00,18.526592,73.848589,68.92
PU_02,Shivajinagar,2025-01-06 09:00:00,18.527955,73.846486,48.01
PU_02,Shivajinagar,2025-01-06 12:00:00,18.529099,73.845309,49.65
PU_02,Shivajinagar,2025-01-06 15:00:00,18.531241,73.847086,55.85
PU_02,Shivajinagar,2025-01-06 18:00:00,18.527187,73.851499,73.0
PU_02,Shivajinagar,2025-01-06 21:00:00,18.530445,73.846865,39.4
PU_03,Bhosari,2025-01-01 00:00:00,18.627632,73.856376,87.0
PU_03,Bhosari,2025-01-01 03:00:00,18.627732,73.859549,78.64
PU_03,Bhosari,2025-01-01 06:00:00,18.627421,73.859699,76.87
PU_03,Bhosari,2025-01-01 09:00:00,18.631939,73.858889,65.38
PU_03,Bhosari,2025-01-01 12:00:00,18.627819,73.859242,53.11
PU_03,Bhosari,2025-01-01 15:00:00,18.629437,73.857352,83.26
PU_03,Bhosari,2025-01-01 18:00:00,18.627725,73.858641,90.47
PU_03,Bhosari,2025-01-01 21:00:00,18.628847,73.860296,70.83
PU_03,Bhosari,2025-01-02 00:00:00,18.631941,73.860916,86.65
PU_03,Bhosari,2025-01-02 03:00:00,18.631546,73.856069,77.96
PU_03,Bhosari,2025-01-02 06:00:00,18.62911,73.857291,71.1
PU_03,Bhosari,2025-01-02 09:00:00,18.627045,73.863277,63.88
PU_03,Bhosari,2025-01-02 12:00:00,18.625857,73.860474,46.59
PU_03,Bhosari,2025-01-02 15:00:00,18.631372,73.858885,79.52
PU_03,Bhosari,2025-01-02 18:00:00,18.626808,73.857227,70.84
PU_03,Bhosari,2025-01-02 21:00:00,18.632425,73.856559,60.28
PU_03,Bhosari,2025-01-03 00:00:00,18.628536,73.858239,65.66
PU_03,Bhosari,2025-01-03 03:00:00,18.627033,73.857731,68.48
PU_03,Bhosari,2025-01-03 06:00:00,18.627979,73.855587,67.49
PU_03,Bhosari,2025-01-03 09:00:00,18.625156,73.852778,57.62
PU_03,Bhosari,2025-01-03 12:00:00,18.62886,73.857933,47.36
PU_03,Bhosari,2025-01-03 15:00:00,18.632073,73.85652,84.02
PU_03,Bhosari,2025-01-03 18:00:00,18.626492,73.856944,67.88
PU_03,Bhosari,2025-01-03 21:00:00,18.630468,73.854518,61.73
PU_03,Bhosari,2025-01-04 00:00:00,18.634098,73.856674,82.01
PU_03,Bhosari,2025-01-04 03:00:00,18.63157,73.855796,80.74
PU_03,Bhosari,2025-01-04 06:00:00,18.629538,73.857293,68.86
PU_03,Bhosari,2025-01-04 09:00:00,18.629574,73.858494,48.12
PU_03,Bhosari,2025-01-04 12:00:00,18.632378,73.86346,72.14
PU_03,Bhosari,2025-01-04 15:00:00,18.632117,73.85755,61.47
PU_03,Bhosari,2025-01-04 18:00:00,18.627075,73.854481,93.41
PU_03,Bhosari,2025-01-04 21:00:00,18.623128,73.855423,59.96
PU_03,Bhosari,2025-01-05 00:00:00,18.629951,73.858025,73.91
PU_03,Bhosari,2025-01-05 03:00:00,18.632351,73.855269,102.37
PU_03,Bhosari,2025-01-05 06:00:00,18.630976,73.853039,61.7
PU_03,Bhosari,2025-01-05 09:00:00,18.633038,73.855592,80.47
PU_03,Bhosari,2025-01-05 12:00:00,18.633562,73.856656,42.19
PU_03,Bhosari,2025-01-05 15:00:00,18.624717,73.855202,88.34
PU_03,Bhosari,2025-01-05 18:00:00,18.629641,73.85565,75.03
PU_03,Bhosari,2025-01-05 21:00:00,18.626297,73.856573,78.13
PU_03,Bhosari,2025-01-06 00:00:00,18.631043,73.859135,89.54
PU_03,Bhosari,2025-01-06 03:00:00,18.624898,73.860833,76.09
PU_03,Bhosari,2025-01-06 06:00:00,18.627255,73.861653,80.32
PU_03,Bhosari,2025-01-06 09:00:00,18.633038,73.857203,66.47
PU_03,Bhosari,2025-01-06 12:00:00,18.634766,73.856253,87.48
PU_03,Bhosari,2025-01-06 15:00:00,18.631436,73.861106,91.06
PU_03,Bhosari,2025-01-06 18:00:00,18.631558,73.860175,70.15
PU_03,Bhosari,2025-01-06 21:00:00,18.62595,73.850882,57.74
PU_04,Kothrud,2025-01-01 00:00:00,18.509553,73.812207,53.17
PU_04,Kothrud,2025-01-01 03:00:00,18.512286,73.80356,55.85
PU_04,Kothrud,2025-01-01 06:00:00,18.507233,73.808852,34.78
PU_04,Kothrud,2025-01-01 09:00:00,18.501198,73.807433,40.6
PU_04,Kothrud,2025-01-01 12:00:00,18.509409,73.8088,30.68
PU_04,Kothrud,2025-01-01 15:00:00,18.505858,73.804522,43.14
PU_04,Kothrud,2025-01-01 18:00:00,18.510265,73.804743,49.98
PU_04,Kothrud,2025-01-01 21:00:00,18.505809,73.805321,52.0
PU_04,Kothrud,2025-01-02 00:00:00,18.504294,73.806039,53.01
PU_04,Kothrud,2025-01-02 03:00:00,18.513294,73.807806,44.5
PU_04,Kothrud,2025-01-02 06:00:00,18.508042,73.807363,41.36
PU_04,Kothrud,2025-01-02 09:00:00,18.509243,73.809973,38.07
PU_04,Kothrud,2025-01-02 12:00:00,18.505673,73.806875,35.66
PU_04,Kothrud,2025-01-02 15:00:00,18.502854,73.811801,31.21
PU_04,Kothrud,2025-01-02 18:00:00,18.506653,73.80943,61.99
PU_04,Kothrud,2025-01-02 21:00:00,18.516637,73.811059,49.25
PU_04,Kothrud,2025-01-03 00:00:00,18.504533,73.802881,55.03
PU_04,Kothrud,2025-01-03 03:00:00,18.505131,73.803433,57.61
PU_04,Kothrud,2025-01-03 06:00:00,18.504155,73.812761,43.67
PU_04,Kothrud,2025-01-03 09:00:00,18.507376,73.81214,48.29
PU_04,Kothrud,2025-01-03 12:00:00,18.504816,73.812269,42.01
PU_04,Kothrud,2025-01-03 15:00:00,18.504288,73.807129,55.36
PU_04,Kothrud,2025-01-03 18:00:00,18.503252,73.810479,44.32
PU_04,Kothrud,2025-01-03 21:00:00,18.503204,73.809389,63.61
PU_04,Kothrud,2025-01-04 00:00:00,18.505939,73.805923,55.42
PU_04,Kothrud,2025-01-04 03:00:00,18.507546,73.805207,53.76
PU_04,Kothrud,2025-01-04 06:00:00,18.507249,73.806983,54.72
PU_04,Kothrud,2025-01-04 09:00:00,18.50567,73.809966,37.64
PU_04,Kothrud,2025-01-04 12:00:00,18.504467,73.807998,48.62
PU_04,Kothrud,2025-01-04 15:00:00,18.502392,73.80933,61.1
PU_04,Kothrud,2025-01-04 18:00:00,18.509112,73.80541,50.07
PU_04,Kothrud,2025-01-04 21:00:00,18.502517,73.807844,38.53
PU_04,Kothrud,2025-01-05 00:00:00,18.504687,73.809616,66.57
PU_04,Kothrud,2025-01-05 03:00:00,18.507202,73.804067,51.59
PU_04,Kothrud,2025-01-05 06:00:00,18.507542,73.805119,51.04
PU_04,Kothrud,2025-01-05 09:00:00,18.510419,73.805969,44.71
PU_04,Kothrud,2025-01-05 12:00:00,18.504011,73.809289,54.23
PU_04,Kothrud,2025-01-05 15:00:00,18.499985,73.805309,70.18
PU_04,Kothrud,2025-01-05 18:00:00,18.506791,73.808813,63.43
PU_04,Kothrud,2025-01-05 21:00:00,18.50766,73.807233,51.42
PU_04,Kothrud,2025-01-06 00:00:00,18.508163,73.808713,74.83
PU_04,Kothrud,2025-01-06 03:00:00,18.505937,73.806402,62.5
PU_04,Kothrud,2025-01-06 06:00:00,18.506137,73.808569,60.22
PU_04,Kothrud,2025-01-06 09:00:00,18.510013,73.806722,64.76
PU_04,Kothrud,2025-01-06 12:00:00,18.506176,73.801586,57.94
PU_04,Kothrud,2025-01-06 15:00:00,18.501788,73.806645,52.14
PU_04,Kothrud,2025-01-06 18:00:00,18.512429,73.808681,60.15
PU_04,Kothrud,2025-01-06 21:00:00,18.509888,73.801067,55.44
PU_05,Pimpri,2025-01-01 00:00:00,18.631813,73.795564,90.29
PU_05,Pimpri,2025-01-01 03:00:00,18.630515,73.798754,99.83
PU_05,Pimpri,2025-01-01 06:00:00,18.636312,73.800546,83.01
PU_05,Pimpri,2025-01-01 09:00:00,18.628122,73.79745,67.52
PU_05,Pimpri,2025-01-01 12:00:00,18.626932,73.800215,73.63
PU_05,Pimpri,2025-01-01 15:00:00,18.630937,73.801001,75.17
PU_05,Pimpri,2025-01-01 18:00:00,18.62797,73.79919,91.08
PU_05,Pimpri,2025-01-01 21:00:00,18.628167,73.801132,66.09
PU_05,Pimpri,2025-01-02 00:00:00,18.626734,73.802609,91.15
PU_05,Pimpri,2025-01-02 03:00:00,18.63074,73.80563,97.43
PU_05,Pimpri,2025-01-02 06:00:00,18.625766,73.794664,64.22
PU_05,Pimpri,2025-01-02 09:00:00,18.631463,73.799833,77.2
PU_05,Pimpri,2025-01-02 12:00:00,18.626124,73.807337,64.43
PU_05,Pimpri,2025-01-02 15:00:00,18.629828,73.802177,77.32
PU_05,Pimpri,2025-01-02 18:00:00,18.630172,73.797629,81.01
PU_05,Pimpri,2025-01-02 21:00:00,18.635146,73.804036,77.3
PU_05,Pimpri,2025-01-03 00:00:00,18.627966,73.797031,93.67
PU_05,Pimpri,2025-01-03 03:00:00,18.629667,73.803283,75.62
PU_05,Pimpri,2025-01-03 06:00:00,18.634089,73.799526,49.13
PU_05,Pimpri,2025-01-03 09:00:00,18.626464,73.795035,52.38
PU_05,Pimpri,2025-01-03 12:00:00,18.62972,73.79613,65.51
PU_05,Pimpri,2025-01-03 15:00:00,18.628493,73.805007,56.65
PU_05,Pimpri,2025-01-03 18:00:00,18.624991,73.799263,67.52
PU_05,Pimpri,2025-01-03 21:00:00,18.621409,73.799837,64.04
PU_05,Pimpri,2025-01-04 00:00:00,18.631589,73.805547,70.41
PU_05,Pimpri,2025-01-04 03:00:00,18.628693,73.79668,84.67
PU_05,Pimpri,2025-01-04 06:00:00,18.629678,73.800042,90.36
PU_05,Pimpri,2025-01-04 09:00:00,18.630094,73.799567,53.58
PU_05,Pimpri,2025-01-04 12:00:00,18.627859,73.799902,47.81
PU_05,Pimpri,2025-01-04 15:00:00,18.627361,73.800319,60.8
PU_05,Pimpri,2025-01-04 18:00:00,18.634012,73.792047,63.83
PU_05,Pimpri,2025-01-04 21:00:00,18.633238,73.79378,74.8
PU_05,Pimpri,2025-01-05 00:00:00,18.628386,73.795777,69.79
PU_05,Pimpri,2025-01-05 03:00:00,18.626168,73.805257,65.22
PU_05,Pimpri,2025-01-05 06:00:00,18.633315,73.802165,73.64
PU_05,Pimpri,2025-01-05 09:00:00,18.627926,73.801468,42.39
PU_05,Pimpri,2025-01-05 12:00:00,18.631639,73.799279,41.41
PU_05,Pimpri,2025-01-05 15:00:00,18.631633,73.801333,63.07
PU_05,Pimpri,2025-01-05 18:00:00,18.632978,73.796757,63.22
PU_05,Pimpri,2025-01-05 21:00:00,18.631279,73.799071,70.28
PU_05,Pimpri,2025-01-06 00:00:00,18.625747,73.802772,81.68
PU_05,Pimpri,2025-01-06 03:00:00,18.627932,73.803147,76.31
PU_05,Pimpri,2025-01-06 06:00:00,18.625275,73.79533,60.65
PU_05,Pimpri,2025-01-06 09:00:00,18.625659,73.805264,64.2
PU_05,Pimpri,2025-01-06 12:00:00,18.634589,73.800633,35.98
PU_05,Pimpri,2025-01-06 15:00:00,18.627865,73.801197,70.43
PU_05,Pimpri,2025-01-06 18:00:00,18.63281,73.800343,71.05
PU_05,Pimpri,2025-01-06 21:00:00,18.628409,73.799829,69.62
PU_06,Viman Nagar,2025-01-01 00:00:00,18.562769,73.910255,66.68
PU_06,Viman Nagar,2025-01-01 03:00:00,18.568413,73.913748,70.27
PU_06,Viman Nagar,2025-01-01 06:00:00,18.568943,73.912681,55.93
PU_06,Viman Nagar,2025-01-01 09:00:00,18.568488,73.911365,40.99
PU_06,Viman Nagar,2025-01-01 12:00:00,18.562792,73.917387,50.78
PU_06,Viman Nagar,2025-01-01 15:00:00,18.568668,73.917248,62.46
PU_06,Viman Nagar,2025-01-01 18:00:00,18.570943,73.908777,72.31
PU_06,Viman Nagar,2025-01-01 21:00:00,18.566026,73.914378,45.22
PU_06,Viman Nagar,2025-01-02 00:00:00,18.565723,73.91486,63.65
PU_06,Viman Nagar,2025-01-02 03:00:00,18.566065,73.91008,53.15
PU_06,Viman Nagar,2025-01-02 06:00:00,18.563845,73.911372,44.02
PU_06,Viman Nagar,2025-01-02 09:00:00,18.565052,73.922197,52.58
PU_06,Viman Nagar,2025-01-02 12:00:00,18.568455,73.911725,47.96
PU_06,Viman Nagar,2025-01-02 15:00:00,18.566173,73.914666,59.99
PU_06,Viman Nagar,2025-01-02 18:00:00,18.567612,73.917748,75.34
PU_06,Viman Nagar,2025-01-02 21:00:00,18.567795,73.919612,45.83
PU_06,Viman Nagar,2025-01-03 00:00:00,18.573337,73.916423,51.79
PU_06,Viman Nagar,2025-01-03 03:00:00,18.569797,73.917218,52.32
PU_06,Viman Nagar,2025-01-03 06:00:00,18.563189,73.912119,54.66
PU_06,Viman Nagar,2025-01-03 09:00:00,18.567677,73.916162,40.06
PU_06,Viman Nagar,2025-01-03 12:00:00,18.563894,73.915441,43.57
PU_06,Viman Nagar,2025-01-03 15:00:00,18.569579,73.917542,57.05
PU_06,Viman Nagar,2025-01-03 18:00:00,18.569278,73.91409,58.89
PU_06,Viman Nagar,2025-01-03 21:00:00,18.569189,73.914923,35.83
PU_06,Viman Nagar,2025-01-04 00:00:00,18.56407,73.911057,60.6
PU_06,Viman Nagar,2025-01-04 03:00:00,18.567781,73.916345,67.05
PU_06,Viman Nagar,2025-01-04 06:00:00,18.567989,73.917115,50.98
PU_06,Viman Nagar,2025-01-04 09:00:00,18.568188,73.912913,38.88
PU_06,Viman Nagar,2025-01-04 12:00:00,18.566972,73.914966,39.55
PU_06,Viman Nagar,2025-01-04 15:00:00,18.571667,73.911616,49.34
PU_06,Viman Nagar,2025-01-04 18:00:00,18.566581,73.918641,51.75
PU_06,Viman Nagar,2025-01-04 21:00:00,18.570996,73.909843,52.37
PU_06,Viman Nagar,2025-01-05 00:00:00,18.570569,73.914547,64.93
PU_06,Viman Nagar,2025-01-05 03:00:00,18.566348,73.918528,71.51
PU_06,Viman Nagar,2025-01-05 06:00:00,18.566811,73.912963,73.51
PU_06,Viman Nagar,2025-01-05 09:00:00,18.572639,73.912731,58.35
PU_06,Viman Nagar,2025-01-05 12:00:00,18.567055,73.910267,42.9
PU_06,Viman Nagar,2025-01-05 15:00:00,18.564888,73.911997,49.69
PU_06,Viman Nagar,2025-01-05 18:00:00,18.568603,73.918952,56.98
PU_06,Viman Nagar,2025-01-05 21:00:00,18.570853,73.913658,46.31
PU_06,Viman Nagar,2025-01-06 00:00:00,18.569924,73.910932,67.0
PU_06,Viman Nagar,2025-01-06 03:00:00,18.568399,73.915777,70.56
PU_06,Viman Nagar,2025-01-06 06:00:00,18.575266,73.912387,61.0
PU_06,Viman Nagar,2025-01-06 09:00:00,18.566031,73.912634,45.44
PU_06,Viman Nagar,2025-01-06 12:00:00,18.571467,73.918562,44.56
PU_06,Viman Nagar,2025-01-06 15:00:00,18.565403,73.915714,56.84
PU_06,Viman Nagar,2025-01-06 18:00:00,18.569799,73.914909,56.99
PU_06,Viman Nagar,2025-01-06 21:00:00,18.572543,73.919688,46.11
